user,item,Time
4352,6316,"11 6, 2015"
9575,6316,"08 19, 2015"
4289,6316,"02 20, 2015"
1510,6316,"02 15, 2015"
7838,6316,"01 7, 2015"
4735,6316,"10 8, 2014"
3027,6316,"10 1, 2014"
3523,6316,"09 22, 2014"
4201,6316,"09 21, 2014"
3479,6316,"09 16, 2014"
7012,6316,"09 12, 2014"
6110,6316,"08 16, 2014"
2033,6316,"08 9, 2014"
5444,6316,"08 7, 2014"
10338,6316,"08 5, 2014"
12010,6316,"08 3, 2014"
601,6316,"08 2, 2014"
11196,6316,"07 30, 2014"
2548,6316,"07 25, 2014"
4961,6316,"07 24, 2014"
406,6316,"07 16, 2014"
4332,6316,"07 15, 2014"
804,6316,"07 7, 2014"
6105,6316,"06 28, 2014"
777,6316,"06 27, 2014"
3398,6316,"06 18, 2014"
1861,6316,"05 7, 2014"
105,6317,"03 9, 2017"
1164,6317,"03 7, 2015"
6963,6317,"01 24, 2015"
6387,6317,"05 26, 2014"
1729,6317,"02 27, 2014"
4057,6317,"11 3, 2013"
10688,6317,"10 30, 2013"
1926,6317,"10 24, 2013"
1455,6317,"04 4, 2013"
2867,6317,"09 24, 2012"
2411,6318,"02 9, 2016"
1557,6318,"06 16, 2015"
623,6318,"04 6, 2015"
1271,6318,"10 9, 2013"
3875,6318,"08 1, 2011"
1831,6318,"06 17, 2010"
993,6318,"04 13, 2008"
3430,6318,"02 9, 2006"
8869,6318,"03 15, 2004"
2054,6318,"02 29, 2004"
492,6318,"02 12, 2004"
2495,6318,"06 23, 2001"
757,6318,"12 11, 2000"
2358,6319,"08 2, 2017"
6314,6319,"07 13, 2017"
11634,6319,"12 13, 2016"
4859,6319,"08 31, 2015"
1731,6319,"07 16, 2015"
6606,6319,"01 23, 2015"
2623,6319,"11 14, 2014"
797,6319,"02 23, 2014"
6092,6319,"10 6, 2013"
1928,6319,"08 20, 2013"
10168,6319,"04 18, 2013"
1704,6319,"04 3, 2013"
1574,6319,"07 20, 2012"
9951,6319,"07 1, 2012"
2985,6319,"03 15, 2012"
2318,6319,"01 21, 2012"
1317,6319,"01 25, 2011"
4933,6319,"01 13, 2011"
362,6319,"12 17, 2010"
1956,6319,"07 5, 2010"
271,6319,"01 6, 2009"
5229,6320,"12 29, 2016"
5954,6321,"06 4, 2010"
2238,6321,"05 8, 2017"
2623,6321,"11 14, 2014"
1704,6321,"04 10, 2013"
2971,6321,"12 10, 2012"
1574,6321,"07 20, 2012"
3019,6321,"06 5, 2012"
2985,6321,"06 4, 2012"
362,6321,"12 19, 2010"
271,6321,"09 29, 2010"
3561,6322,"01 30, 2018"
5201,6322,"12 28, 2017"
148,6322,"08 3, 2017"
3455,6322,"08 1, 2017"
4356,6322,"06 9, 2017"
5108,6322,"05 6, 2017"
387,6322,"04 16, 2017"
8089,6322,"01 24, 2017"
6926,6322,"01 7, 2017"
2746,6322,"01 1, 2017"
7477,6322,"01 1, 2017"
1409,6322,"12 31, 2016"
5116,6322,"12 29, 2016"
923,6322,"12 27, 2016"
2736,6322,"12 27, 2016"
9917,6322,"12 24, 2016"
11072,6322,"12 18, 2016"
6361,6322,"08 6, 2016"
6904,6322,"07 25, 2016"
11925,6322,"06 13, 2016"
1046,6322,"06 7, 2016"
2095,6320,"07 3, 2015"
2755,6322,"09 11, 2015"
2845,6323,"05 25, 2011"
1317,6323,"05 24, 2011"
8200,6322,"06 13, 2015"
9745,6323,"11 15, 2013"
10506,6323,"08 20, 2013"
2050,6323,"09 13, 2012"
2314,6323,"07 23, 2012"
9708,6322,"03 14, 2015"
2142,6323,"05 5, 2012"
2143,6323,"04 2, 2012"
1040,6322,"02 28, 2015"
2836,6323,"01 27, 2012"
3247,6323,"01 12, 2012"
3659,6322,"12 4, 2014"
2322,6323,"08 2, 2011"
1731,6322,"12 1, 2014"
2975,6323,"07 6, 2011"
5824,6323,"07 2, 2011"
3372,6323,"06 28, 2011"
12889,6322,"10 9, 2014"
4501,6322,"09 19, 2014"
1768,6322,"07 13, 2014"
230,6322,"06 4, 2014"
8155,6320,"02 26, 2015"
2288,6322,"04 19, 2014"
5006,6322,"11 16, 2013"
1223,6322,"10 24, 2013"
4373,6320,"01 10, 2015"
97,6322,"07 16, 2013"
362,6322,"07 10, 2013"
1704,6322,"06 18, 2013"
1113,6322,"04 16, 2013"
98,6322,"07 4, 2012"
3655,6322,"06 28, 2012"
4933,6322,"01 14, 2012"
5954,6322,"10 3, 2011"
13813,6320,"08 30, 2014"
3715,6320,"08 14, 2014"
1317,6320,"12 31, 2012"
13593,6320,"12 28, 2012"
2074,6320,"08 21, 2012"
3737,6320,"05 4, 2011"
1726,6324,"12 28, 2016"
1088,6324,"05 21, 2016"
527,6324,"06 2, 2015"
1898,6324,"05 28, 2015"
3331,6324,"01 22, 2015"
2663,6324,"01 18, 2015"
1357,6324,"12 10, 2014"
3410,6324,"06 27, 2014"
5495,6324,"05 26, 2014"
2318,6324,"05 13, 2014"
8735,6324,"04 2, 2014"
2298,6324,"03 31, 2014"
8710,6325,"01 20, 2017"
10227,6325,"12 11, 2016"
14337,6325,"11 30, 2016"
13060,6325,"11 25, 2016"
14545,6325,"11 22, 2016"
10476,6325,"11 18, 2016"
5645,6325,"11 15, 2016"
6637,6325,"10 29, 2016"
12677,6326,"04 20, 2017"
10588,6326,"03 26, 2017"
9114,6326,"03 20, 2017"
10476,6326,"03 16, 2017"
11481,6325,"08 8, 2015"
14545,6326,"03 6, 2017"
14301,6326,"01 27, 2017"
12756,6325,"02 5, 2015"
14573,6326,"10 6, 2016"
14599,6326,"08 9, 2016"
6917,6326,"07 4, 2016"
10184,6325,"12 8, 2014"
13060,6326,"03 8, 2016"
14600,6326,"10 24, 2015"
14601,6326,"10 7, 2015"
3435,6325,"10 29, 2014"
11075,6325,"10 12, 2014"
10742,6327,"07 21, 2016"
10994,6326,"07 30, 2015"
11036,6325,"10 9, 2014"
2425,6327,"05 19, 2016"
9382,6326,"07 20, 2015"
14602,6326,"07 13, 2015"
14051,6325,"10 3, 2014"
5321,6326,"07 10, 2015"
14530,6327,"03 29, 2016"
7002,6325,"09 22, 2014"
3766,6326,"06 8, 2015"
14547,6326,"06 8, 2015"
14603,6325,"09 15, 2014"
1203,6325,"09 15, 2014"
12490,6326,"06 3, 2015"
11038,6326,"06 2, 2015"
5321,6327,"07 16, 2015"
9798,6326,"05 31, 2015"
12542,6326,"05 30, 2015"
14554,6327,"06 16, 2015"
11038,6327,"06 1, 2015"
10612,6325,"08 16, 2014"
12949,6327,"05 24, 2015"
7002,6326,"04 19, 2015"
2439,6327,"05 13, 2015"
12805,6325,"11 16, 2013"
8232,6326,"03 27, 2015"
920,6325,"09 25, 2013"
3608,6327,"04 20, 2015"
1619,6325,"02 27, 2013"
14064,6327,"04 19, 2015"
11195,6325,"02 21, 2009"
10620,6326,"02 11, 2015"
12513,6326,"02 7, 2015"
12507,6326,"02 2, 2015"
4876,6327,"04 10, 2015"
11026,6325,"01 19, 2007"
13810,6326,"01 20, 2015"
13026,6326,"01 14, 2015"
14364,6326,"01 14, 2015"
11037,6326,"01 12, 2015"
14143,6326,"12 30, 2014"
13981,6326,"12 20, 2014"
4832,6326,"04 3, 2013"
13079,6327,"01 1, 2015"
615,6327,"12 7, 2014"
10997,6326,"07 16, 2010"
3608,6328,"04 29, 2017"
4394,6326,"10 2, 2009"
2599,6329,"04 21, 2017"
2332,6326,"09 17, 2009"
13530,6327,"11 11, 2014"
14547,6328,"07 17, 2016"
8653,6328,"07 6, 2016"
5547,6328,"07 3, 2016"
12927,6328,"06 22, 2016"
13001,6327,"10 25, 2014"
9602,6328,"05 26, 2016"
9369,6328,"04 30, 2016"
10001,6328,"04 18, 2016"
7958,6329,"06 29, 2016"
10612,6328,"03 15, 2016"
13981,6327,"10 7, 2014"
10995,6328,"02 3, 2016"
14101,6327,"09 25, 2014"
10590,6328,"01 22, 2016"
14364,6327,"08 31, 2014"
4717,6328,"01 6, 2016"
9631,6328,"01 6, 2016"
11892,6328,"01 3, 2016"
8590,6327,"08 21, 2014"
5428,6328,"01 1, 2016"
9889,6328,"02 20, 2015"
6051,6327,"07 20, 2014"
11709,6328,"10 13, 2013"
9676,6328,"09 29, 2013"
13843,6330,"10 23, 2002"
4584,6327,"05 25, 2014"
2486,6327,"05 19, 2014"
12756,6328,"03 25, 2013"
14604,6329,"09 7, 2015"
13869,6327,"04 12, 2014"
11037,6327,"04 12, 2014"
7207,6327,"03 30, 2014"
14559,6327,"03 29, 2014"
12915,6327,"03 28, 2014"
3766,6329,"08 24, 2015"
12500,6330,"01 18, 2017"
4620,6328,"02 21, 2013"
3739,6328,"02 14, 2013"
12504,6327,"03 23, 2014"
14547,6329,"08 22, 2015"
14448,6329,"08 22, 2015"
6987,6329,"08 18, 2015"
11698,6329,"08 14, 2015"
14005,6328,"01 14, 2013"
31,6328,"11 17, 2012"
11038,6329,"08 6, 2015"
2456,6329,"04 26, 2015"
9562,6329,"12 30, 2014"
4602,6330,"05 2, 2016"
12514,6327,"01 24, 2014"
8627,6329,"08 21, 2013"
8902,6330,"02 22, 2016"
7712,6330,"12 21, 2015"
10991,6330,"10 22, 2015"
12507,6327,"01 11, 2014"
12490,6327,"01 10, 2014"
4308,6327,"01 8, 2014"
14555,6327,"01 2, 2014"
7526,6327,"12 29, 2013"
9631,6330,"04 6, 2015"
11107,6330,"03 15, 2015"
12319,6327,"10 22, 2013"
2131,6327,"09 5, 2013"
12438,6327,"08 16, 2013"
4308,6330,"04 30, 2014"
9416,6330,"03 22, 2014"
7209,6330,"02 8, 2014"
6362,6330,"11 29, 2013"
2212,6327,"09 19, 2010"
10997,6327,"02 17, 2009"
14050,6330,"05 14, 2013"
1150,6330,"03 23, 2013"
13872,6330,"03 7, 2013"
4667,6330,"03 2, 2013"
3439,6331,"10 15, 2013"
11037,6331,"10 23, 2017"
4838,6330,"01 26, 2013"
10590,6331,"10 6, 2017"
194,6331,"09 4, 2017"
4603,6330,"11 8, 2012"
11070,6330,"10 21, 2012"
10664,6330,"12 2, 2011"
2212,6330,"03 2, 2009"
5946,6331,"08 18, 2014"
14188,6331,"05 26, 2014"
10627,6331,"11 11, 2013"
10615,6331,"11 6, 2013"
10721,6331,"10 30, 2013"
7016,6331,"10 28, 2013"
14605,6331,"10 23, 2013"
10658,6331,"10 21, 2013"
10754,6332,"02 7, 2007"
2332,6332,"02 1, 2007"
11008,6332,"01 16, 2016"
14604,6332,"04 3, 2015"
14606,6332,"02 2, 2015"
10647,6332,"01 21, 2015"
1806,6332,"12 27, 2014"
10590,6332,"12 13, 2014"
3739,6332,"08 24, 2013"
7958,6333,"09 27, 2017"
13970,6333,"08 2, 2017"
13869,6333,"07 18, 2017"
3240,6333,"04 17, 2017"
2509,6333,"02 1, 2017"
11132,6333,"11 5, 2016"
14447,6333,"10 27, 2016"
917,6333,"04 27, 2016"
10666,6334,"09 11, 2010"
6025,6333,"06 3, 2015"
14576,6334,"03 1, 2016"
6657,6334,"02 6, 2015"
10563,6334,"08 17, 2014"
5304,6333,"09 20, 2014"
10977,6335,"08 22, 2016"
6657,6333,"09 17, 2014"
11094,6336,"03 3, 2016"
2362,6333,"02 20, 2014"
12887,6334,"04 17, 2012"
5495,6335,"04 1, 2016"
5647,6336,"02 5, 2016"
6237,6334,"02 8, 2011"
4717,6335,"01 24, 2016"
11682,6337,"04 25, 2014"
5292,6333,"12 9, 2011"
5501,6335,"01 20, 2016"
2846,6334,"12 23, 2010"
8880,6337,"03 5, 2014"
11032,6337,"03 4, 2014"
14607,6333,"05 7, 2010"
14431,6337,"02 24, 2014"
2563,6337,"02 20, 2014"
7787,6337,"02 18, 2014"
13841,6334,"11 12, 2010"
10997,6334,"11 4, 2010"
6753,6334,"10 31, 2010"
9373,6335,"02 28, 2015"
13842,6334,"10 30, 2010"
13809,6334,"10 29, 2010"
10667,6334,"10 27, 2010"
13797,6337,"02 11, 2014"
7982,6334,"10 17, 2010"
2551,6335,"10 31, 2014"
3387,6334,"10 16, 2010"
11110,6335,"10 1, 2014"
10667,6335,"09 22, 2014"
12362,6335,"09 2, 2014"
10646,6334,"10 1, 2010"
11094,6334,"10 1, 2010"
10667,6336,"08 30, 2014"
3926,6337,"01 17, 2011"
8542,6337,"06 8, 2010"
2362,6336,"02 22, 2014"
11016,6337,"04 17, 2009"
10619,6337,"01 1, 2008"
12751,6335,"05 24, 2014"
4601,6335,"04 19, 2014"
2332,6338,"01 1, 2008"
12507,6335,"01 18, 2014"
9341,6335,"12 21, 2013"
4620,6335,"08 24, 2013"
9212,6336,"10 12, 2011"
5233,6336,"10 11, 2011"
12379,6335,"07 14, 2013"
10613,6336,"10 5, 2011"
922,6336,"05 16, 2011"
14261,6338,"03 20, 2016"
4939,6335,"07 4, 2013"
1951,6336,"01 30, 2011"
9631,6338,"03 3, 2016"
14551,6338,"03 1, 2016"
12887,6339,"09 30, 2011"
10666,6336,"08 20, 2010"
7980,6339,"01 19, 2016"
10997,6336,"07 16, 2010"
10621,6335,"01 4, 2009"
10619,6335,"04 20, 2007"
11163,6340,"02 25, 2017"
13869,6338,"11 10, 2015"
2362,6339,"02 19, 2014"
4717,6340,"12 4, 2016"
5228,6339,"05 29, 2013"
14544,6340,"05 26, 2016"
11125,6340,"01 3, 2016"
14050,6338,"09 6, 2015"
10878,6340,"10 7, 2015"
14600,6340,"08 16, 2015"
11078,6339,"12 9, 2011"
10642,6339,"12 3, 2011"
11042,6339,"11 17, 2011"
10646,6339,"11 6, 2011"
10680,6339,"11 3, 2011"
6753,6339,"10 23, 2011"
2332,6339,"10 19, 2011"
10623,6339,"10 17, 2011"
5321,6338,"07 9, 2015"
11115,6340,"10 13, 2012"
10615,6340,"02 15, 2012"
14605,6340,"12 12, 2011"
9356,6338,"03 5, 2015"
6535,6340,"10 28, 2011"
3658,6340,"10 21, 2011"
2332,6340,"10 20, 2011"
1571,6340,"10 18, 2011"
14604,6338,"02 20, 2015"
14563,6341,"08 22, 2017"
633,6341,"06 22, 2017"
9542,6341,"04 10, 2017"
14608,6341,"03 6, 2017"
1806,6338,"12 13, 2014"
14539,6341,"11 18, 2016"
1093,6338,"11 29, 2014"
14552,6338,"11 23, 2014"
14543,6338,"09 30, 2014"
12436,6338,"09 18, 2014"
2946,6342,"05 18, 2017"
2558,6338,"08 29, 2014"
12473,6338,"08 25, 2014"
1850,6341,"09 12, 2015"
10821,6342,"09 7, 2016"
12362,6338,"08 12, 2014"
9631,6341,"06 4, 2015"
13444,6342,"06 16, 2016"
3608,6341,"03 26, 2015"
4602,6342,"05 8, 2016"
4833,6341,"08 7, 2013"
9631,6342,"05 30, 2015"
6122,6341,"01 18, 2013"
8590,6341,"08 27, 2012"
6637,6338,"06 22, 2014"
7209,6342,"02 8, 2014"
10624,6343,"01 23, 2010"
13452,6344,"12 15, 2015"
14051,6344,"12 11, 2015"
633,6343,"05 26, 2017"
11202,6345,"10 16, 2016"
14539,6343,"12 13, 2016"
9542,6343,"11 28, 2016"
14050,6342,"05 14, 2013"
7903,6345,"09 12, 2016"
1961,6346,"04 11, 2010"
10612,6344,"11 11, 2014"
12030,6347,"11 29, 2015"
11033,6347,"10 27, 2015"
12772,6338,"05 2, 2014"
11070,6344,"10 13, 2014"
9966,6342,"03 7, 2013"
5797,6345,"07 26, 2016"
2509,6346,"08 22, 2017"
13491,6338,"04 25, 2014"
10745,6344,"12 10, 2013"
7970,6344,"12 4, 2013"
4838,6342,"02 1, 2013"
11019,6348,"08 20, 2014"
1376,6343,"04 20, 2016"
10694,6346,"11 4, 2016"
12756,6348,"08 5, 2014"
2332,6342,"08 17, 2009"
13843,6342,"12 4, 2008"
7137,6346,"10 11, 2016"
3423,6344,"12 31, 2011"
2247,6345,"11 12, 2014"
13003,6345,"11 4, 2014"
9356,6347,"03 5, 2015"
4620,6348,"03 27, 2014"
1850,6343,"09 12, 2015"
14316,6346,"06 26, 2016"
10001,6346,"06 21, 2016"
13446,6346,"04 8, 2016"
5717,6344,"09 28, 2011"
4939,6348,"02 22, 2014"
14002,6347,"02 25, 2015"
827,6343,"07 23, 2015"
10563,6345,"09 10, 2014"
119,6347,"02 19, 2015"
10995,6347,"02 18, 2015"
2504,6345,"05 21, 2014"
7845,6344,"09 2, 2011"
5319,6346,"05 30, 2015"
9557,6348,"02 11, 2013"
10621,6348,"12 27, 2012"
9631,6343,"05 4, 2015"
11016,6344,"04 17, 2009"
10645,6348,"07 26, 2012"
3608,6343,"03 26, 2015"
11112,6344,"03 18, 2008"
4833,6343,"06 25, 2014"
10997,6348,"09 3, 2011"
12072,6347,"02 3, 2015"
13960,6346,"04 6, 2015"
4528,6348,"07 3, 2011"
11102,6348,"06 8, 2011"
14606,6347,"01 22, 2015"
12732,6346,"04 2, 2015"
988,6348,"04 9, 2011"
11682,6347,"01 8, 2015"
3726,6347,"12 30, 2014"
10881,6347,"12 25, 2014"
3962,6347,"12 22, 2014"
5304,6346,"08 10, 2014"
14540,6346,"08 5, 2014"
2332,6343,"05 15, 2011"
9364,6338,"01 11, 2014"
6237,6348,"01 27, 2011"
11119,6346,"07 1, 2014"
12513,6338,"01 6, 2014"
1997,6348,"12 10, 2010"
1572,6348,"10 14, 2010"
12864,6346,"06 18, 2014"
2212,6345,"06 16, 2010"
13841,6348,"07 30, 2010"
12749,6346,"06 11, 2014"
5453,6346,"04 26, 2014"
10610,6343,"02 22, 2010"
14398,6343,"02 16, 2010"
8967,6348,"07 1, 2010"
12377,6347,"12 1, 2013"
11078,6345,"10 19, 2008"
10419,6343,"02 6, 2010"
10665,6348,"06 23, 2010"
10667,6348,"06 12, 2010"
10638,6348,"06 10, 2010"
8655,6346,"05 26, 2013"
4029,6346,"05 25, 2013"
12433,6338,"11 4, 2013"
6753,6348,"06 6, 2010"
3938,6349,"03 8, 2017"
14301,6349,"02 10, 2017"
4620,6347,"08 24, 2013"
14351,6347,"08 22, 2013"
12493,6346,"04 6, 2013"
11037,6349,"01 31, 2017"
10994,6349,"01 23, 2017"
13742,6349,"01 14, 2017"
11453,6338,"09 19, 2013"
10645,6346,"07 26, 2012"
5648,6346,"05 25, 2012"
10001,6349,"01 9, 2017"
13446,6338,"09 8, 2013"
11115,6346,"09 15, 2011"
4620,6338,"08 24, 2013"
14609,6346,"09 5, 2011"
13869,6349,"11 14, 2016"
13981,6338,"07 13, 2013"
12768,6338,"07 11, 2013"
10909,6347,"06 10, 2013"
5292,6346,"08 14, 2011"
2332,6350,"10 7, 2007"
11016,6338,"05 29, 2009"
12454,6347,"06 1, 2013"
8949,6346,"10 21, 2010"
10590,6349,"10 18, 2016"
8967,6346,"06 21, 2010"
10624,6346,"06 18, 2010"
9483,6349,"10 11, 2016"
12490,6349,"10 10, 2016"
10476,6349,"10 10, 2016"
10665,6346,"06 12, 2010"
7900,6349,"10 7, 2016"
3658,6346,"06 1, 2010"
7207,6349,"10 6, 2016"
14545,6349,"10 6, 2016"
3104,6350,"02 8, 2016"
10644,6347,"12 4, 2009"
5257,6349,"07 25, 2016"
6753,6346,"05 16, 2010"
10419,6346,"05 9, 2010"
3070,6347,"10 21, 2009"
11056,6347,"08 27, 2009"
10622,6347,"08 19, 2009"
10729,6349,"10 11, 2014"
14610,6351,"06 11, 2017"
7203,6350,"08 31, 2015"
13797,6351,"10 14, 2016"
14611,6351,"09 28, 2016"
7982,6352,"09 4, 2012"
10615,6352,"09 4, 2012"
10476,6351,"08 3, 2016"
2094,6351,"07 19, 2016"
14603,6350,"08 10, 2015"
14555,6350,"08 9, 2015"
10001,6351,"06 26, 2016"
2741,6351,"05 9, 2016"
10647,6350,"08 3, 2015"
2332,6353,"10 13, 2010"
10021,6352,"09 4, 2014"
10563,6352,"06 19, 2014"
13938,6350,"07 30, 2015"
11697,6351,"05 3, 2016"
12510,6351,"04 26, 2016"
11276,6351,"04 23, 2016"
4876,6350,"07 26, 2015"
8627,6352,"07 25, 2013"
14301,6353,"02 16, 2017"
14530,6353,"01 3, 2017"
3680,6353,"12 25, 2016"
5501,6351,"04 10, 2016"
11698,6351,"04 9, 2016"
14268,6352,"12 19, 2012"
14612,6352,"12 7, 2012"
10590,6351,"04 6, 2016"
14573,6353,"10 7, 2016"
14059,6351,"07 16, 2014"
11037,6353,"10 1, 2016"
9382,6353,"09 23, 2016"
10633,6352,"11 15, 2012"
4952,6352,"11 9, 2012"
11276,6353,"09 19, 2016"
11032,6353,"07 29, 2016"
11038,6350,"05 17, 2015"
13442,6352,"09 21, 2012"
10627,6352,"09 12, 2012"
13077,6353,"06 15, 2016"
10612,6350,"01 3, 2015"
10563,6350,"09 12, 2014"
13988,6350,"07 25, 2014"
13538,6350,"07 8, 2014"
920,6350,"02 24, 2014"
10863,6351,"03 1, 2013"
8557,6353,"05 13, 2016"
1619,6350,"02 27, 2013"
5018,6350,"11 30, 2012"
2594,6350,"05 26, 2012"
12490,6353,"05 3, 2016"
11195,6350,"02 18, 2009"
13060,6353,"03 31, 2016"
5297,6353,"03 30, 2016"
13869,6353,"03 8, 2016"
12513,6353,"03 3, 2016"
3766,6353,"02 27, 2016"
10590,6353,"02 6, 2016"
10021,6353,"04 17, 2015"
5546,6351,"04 9, 2011"
2332,6354,"10 18, 2010"
1571,6354,"09 23, 2010"
10724,6354,"11 11, 2017"
9684,6354,"09 4, 2017"
8816,6354,"04 27, 2017"
4553,6351,"05 14, 2009"
2332,6351,"05 4, 2008"
14568,6354,"11 7, 2015"
8724,6354,"08 5, 2015"
5328,6354,"01 22, 2015"
10627,6355,"05 28, 2012"
14051,6354,"01 5, 2015"
10021,6355,"09 4, 2014"
10563,6355,"06 17, 2014"
178,6355,"03 15, 2013"
3902,6355,"01 23, 2013"
8880,6354,"10 20, 2014"
14612,6355,"08 31, 2012"
14605,6355,"07 31, 2012"
10680,6355,"07 24, 2012"
3439,6355,"07 10, 2012"
7983,6355,"06 8, 2012"
11037,6354,"09 29, 2014"
13843,6356,"12 21, 2001"
7787,6354,"09 22, 2014"
10563,6354,"09 14, 2014"
13079,6356,"01 7, 2015"
10628,6354,"09 12, 2014"
12391,6354,"09 6, 2014"
2551,6356,"10 31, 2014"
2247,6356,"10 23, 2014"
14581,6354,"01 6, 2014"
5501,6356,"09 18, 2014"
10544,6354,"03 27, 2013"
10627,6356,"06 23, 2014"
6581,6354,"03 24, 2012"
6253,6354,"01 22, 2012"
637,6357,"07 19, 2017"
14541,6356,"05 6, 2014"
12507,6356,"04 23, 2014"
1655,6357,"08 20, 2016"
9978,6354,"05 17, 2011"
12504,6356,"03 23, 2014"
6237,6358,"02 11, 2011"
4717,6357,"06 15, 2016"
6753,6358,"11 25, 2010"
7982,6358,"11 24, 2010"
10736,6357,"05 31, 2016"
2846,6358,"11 6, 2010"
10624,6358,"11 1, 2010"
3658,6358,"10 21, 2010"
13809,6358,"10 18, 2010"
13869,6356,"01 10, 2014"
10646,6358,"09 24, 2010"
2332,6358,"09 22, 2010"
917,6359,"04 27, 2016"
8590,6359,"05 10, 2015"
7847,6356,"10 4, 2013"
13797,6357,"03 10, 2015"
9373,6357,"02 28, 2015"
14352,6359,"11 8, 2014"
2946,6357,"12 1, 2014"
6160,6359,"06 18, 2014"
2391,6357,"10 2, 2014"
89,6359,"05 27, 2014"
9114,6356,"07 31, 2013"
11707,6356,"07 28, 2013"
746,6357,"04 29, 2014"
3330,6357,"04 24, 2014"
14177,6359,"04 12, 2014"
10823,6356,"07 17, 2013"
12508,6356,"07 9, 2013"
5094,6357,"01 11, 2014"
3817,6357,"01 2, 2014"
3739,6356,"06 24, 2013"
5001,6357,"03 26, 2013"
5797,6360,"10 23, 2016"
12756,6356,"05 18, 2013"
585,6357,"02 1, 2013"
4622,6359,"03 12, 2014"
12493,6359,"03 10, 2014"
14258,6359,"03 8, 2014"
12507,6360,"12 18, 2014"
6657,6359,"03 5, 2014"
8721,6357,"06 13, 2012"
4538,6357,"04 4, 2012"
13527,6359,"07 8, 2013"
11298,6361,"04 16, 2016"
6376,6361,"03 23, 2016"
7203,6360,"06 20, 2014"
986,6357,"03 8, 2011"
12504,6360,"05 8, 2014"
434,6361,"03 29, 2014"
14398,6361,"02 20, 2014"
949,6361,"12 18, 2013"
11266,6357,"01 18, 2011"
14555,6360,"03 11, 2014"
12451,6361,"11 18, 2013"
5856,6361,"11 2, 2013"
9114,6360,"03 7, 2014"
14550,6361,"09 30, 2013"
10640,6362,"02 19, 2013"
3405,6357,"06 5, 2010"
8967,6361,"07 26, 2013"
11250,6361,"07 18, 2013"
1842,6361,"07 2, 2013"
11259,6361,"06 30, 2013"
900,6361,"06 30, 2013"
8590,6360,"01 13, 2014"
11166,6361,"06 17, 2013"
9689,6362,"09 9, 2017"
4982,6357,"02 18, 2010"
14103,6361,"03 14, 2013"
10621,6363,"02 3, 2010"
2332,6363,"02 3, 2010"
10723,6361,"09 4, 2012"
2332,6357,"07 16, 2009"
11016,6357,"04 17, 2009"
4622,6361,"04 29, 2012"
13053,6360,"11 5, 2013"
12506,6362,"08 15, 2017"
922,6363,"05 24, 2011"
13841,6363,"07 30, 2010"
10645,6360,"07 26, 2012"
2594,6360,"11 20, 2011"
10666,6363,"06 12, 2010"
10719,6363,"06 1, 2010"
1745,6361,"04 16, 2011"
13841,6360,"11 20, 2010"
11026,6360,"09 22, 2010"
8967,6363,"04 5, 2010"
13496,6361,"04 5, 2011"
4553,6361,"11 4, 2009"
2212,6360,"07 31, 2010"
10667,6363,"03 15, 2010"
10991,6362,"04 4, 2017"
10419,6363,"03 10, 2010"
6753,6363,"03 7, 2010"
3658,6363,"03 1, 2010"
14546,6362,"03 5, 2017"
10624,6360,"06 14, 2010"
10508,6362,"02 20, 2017"
10667,6360,"05 17, 2010"
14613,6362,"01 9, 2017"
12678,6362,"01 5, 2017"
14599,6362,"12 31, 2016"
3544,6362,"12 28, 2016"
8557,6362,"12 26, 2016"
9542,6362,"12 21, 2016"
11163,6364,"03 16, 2017"
8715,6362,"11 8, 2016"
10724,6364,"06 20, 2016"
11032,6362,"10 28, 2016"
4806,6362,"10 24, 2016"
10878,6364,"09 28, 2015"
6830,6364,"06 24, 2015"
11005,6365,"01 31, 2017"
14600,6364,"12 18, 2014"
10184,6364,"10 5, 2014"
10590,6362,"09 14, 2016"
10196,6364,"02 25, 2014"
1745,6366,"04 10, 2011"
5297,6366,"04 8, 2011"
7958,6362,"09 10, 2016"
8174,6365,"10 29, 2017"
14573,6362,"09 7, 2016"
10612,6362,"09 3, 2016"
12456,6362,"09 1, 2016"
824,6362,"08 29, 2016"
3240,6366,"03 23, 2017"
11334,6362,"08 20, 2016"
12852,6362,"08 16, 2016"
12545,6362,"08 13, 2016"
13869,6362,"08 11, 2016"
11037,6362,"08 11, 2016"
10365,6362,"08 10, 2016"
14614,6362,"02 17, 2016"
10746,6365,"06 3, 2017"
10719,6364,"04 7, 2011"
2212,6364,"09 2, 2010"
10184,6366,"02 4, 2016"
14353,6365,"05 19, 2017"
4876,6367,"01 11, 2017"
8210,6365,"05 5, 2017"
13462,6367,"08 28, 2016"
4555,6362,"08 5, 2014"
11016,6364,"05 29, 2009"
10001,6368,"09 14, 2016"
6144,6367,"07 17, 2016"
4584,6368,"07 7, 2016"
7218,6365,"04 4, 2017"
3682,6367,"04 17, 2016"
11369,6366,"01 5, 2015"
4834,6366,"12 23, 2014"
4425,6362,"10 9, 2013"
10633,6362,"09 3, 2013"
11035,6365,"03 13, 2017"
3408,6362,"07 19, 2013"
8627,6362,"07 19, 2013"
9752,6362,"06 30, 2013"
3503,6365,"03 11, 2017"
11087,6365,"03 10, 2017"
14056,6362,"05 24, 2013"
11078,6362,"05 17, 2013"
89,6368,"06 15, 2014"
2929,6362,"04 29, 2013"
13869,6367,"12 27, 2015"
1912,6366,"12 6, 2013"
