user,item
17463,9794
718,9795
214,9795
2853,9795
9463,9795
7501,9795
1253,9795
5996,9795
3069,9795
531,9795
12826,9795
10826,9795
10767,9795
3117,9795
697,9795
517,9795
10485,9795
4815,9795
17854,9795
1247,9795
19280,9795
18638,9795
4332,9796
18375,9796
6411,9796
14313,9796
7174,9796
4589,9796
17565,9796
6406,9796
7878,9796
7042,9796
8668,9796
13606,9796
4107,9796
1025,9796
12808,9796
22128,9797
4814,9797
6472,9797
6659,9797
12138,9797
5467,9797
21199,9797
6048,9797
2028,9797
16098,9797
4055,9797
22219,9797
17242,9798
9119,9798
10045,9798
1733,9798
4738,9798
4354,9798
9957,9798
17336,9798
1611,9798
2071,9798
14629,9798
8403,9798
2127,9798
19072,9799
22503,9799
18895,9799
11081,9799
172,9799
18000,9799
16382,9799
8902,9799
7486,9799
4542,9799
3863,9799
183,9799
165,9799
1146,9799
19074,9799
11294,9799
12193,9799
8213,9799
8917,9799
3009,9799
2649,9799
11224,9799
1014,9799
4521,9799
5556,9799
16174,9799
8814,9799
6579,9799
8551,9800
17738,9800
11360,9800
11294,9800
16926,9800
9650,9800
5764,9800
4530,9800
1152,9800
188,9800
5665,9801
9485,9801
17991,9801
22261,9801
16142,9801
12027,9801
10092,9801
11294,9801
14036,9801
4036,9801
4336,9801
3209,9801
17824,9801
13359,9801
1939,9801
6710,9801
4088,9801
10546,9801
7109,9801
13804,9801
6611,9801
1926,9801
10836,9801
3107,9801
15705,9801
7808,9801
1676,9801
13884,9801
20607,9801
6747,9801
20984,9801
18557,9801
1203,9802
12270,9802
9555,9802
941,9802
10602,9802
9121,9802
1639,9802
3844,9802
402,9802
5181,9802
10057,9802
20689,9802
5296,9802
11294,9802
9677,9802
10418,9802
13884,9802
3995,9802
2088,9802
4784,9802
15707,9802
1988,9802
1640,9803
17324,9803
11650,9803
11257,9803
10044,9803
11294,9803
18882,9803
20193,9803
13456,9803
16028,9803
2117,9803
876,9803
20951,9803
13459,9803
1532,9803
19977,9803
17331,9804
15368,9804
20336,9804
7925,9804
4135,9804
2069,9804
10988,9804
16066,9804
12593,9804
3533,9804
10166,9804
14519,9804
6854,9804
3597,9804
12838,9804
7920,9804
15597,9804
17226,9804
19504,9804
8832,9804
18267,9804
8030,9804
1601,9804
3587,9804
220,9804
7897,9804
20196,9804
3661,9805
11195,9805
9650,9805
11294,9805
4962,9805
16582,9805
16134,9805
2657,9805
8807,9805
4939,9805
1143,9805
7551,9806
17247,9806
17234,9806
18364,9806
10913,9806
13615,9806
12605,9806
17346,9806
19541,9806
9607,9806
3538,9806
20913,9806
13060,9806
22332,9806
220,9806
17822,9806
11020,9806
18683,9806
12596,9806
18182,9806
14060,9806
12292,9806
18562,9806
17342,9806
3278,9806
22558,9806
3280,9806
6744,9806
21799,9806
1639,9807
3255,9807
14127,9807
3282,9807
7918,9807
3878,9807
17179,9807
15743,9807
13643,9807
9252,9807
16956,9807
21431,9807
220,9807
2056,9807
13063,9807
11517,9807
6881,9807
19294,9808
220,9808
22117,9808
20139,9808
18524,9808
20510,9808
5248,9808
20069,9808
3564,9808
3934,9808
7446,9808
20804,9808
6422,9808
11640,9808
11821,9808
2790,9808
1858,9808
14358,9808
5222,9808
12250,9808
18054,9808
13374,9808
3481,9808
3075,9808
7874,9808
18991,9808
10894,9808
16922,9808
9541,9808
6632,9808
18406,9808
17226,9808
6762,9808
11469,9808
740,9808
17672,9808
21763,9808
14590,9808
5429,9808
9365,9808
804,9808
17930,9808
2485,9808
3478,9808
15628,9808
13287,9808
1782,9808
15953,9808
19188,9808
1282,9808
8329,9808
18250,9808
5299,9808
1834,9808
703,9808
15733,9808
6818,9808
1417,9808
10048,9808
5340,9808
20294,9808
11594,9808
17176,9809
1549,9809
19012,9809
14825,9809
10117,9809
21481,9809
10194,9809
10133,9809
19353,9809
20983,9809
5214,9809
7758,9809
8473,9809
16672,9809
7653,9809
16806,9809
7583,9809
12821,9809
7243,9809
11611,9809
3984,9809
11262,9809
895,9809
220,9809
8052,9809
10438,9809
2091,9809
9617,9809
19812,9809
15602,9809
8093,9809
5393,9809
19236,9809
12338,9809
3504,9809
2118,9809
12289,9809
18040,9809
4726,9809
1626,9809
4729,9809
12337,9809
12296,9809
7651,9809
2140,9809
11617,9809
4095,9809
22175,9809
9259,9809
12669,9809
12300,9809
5589,9809
13276,9809
17746,9809
14345,9809
15710,9809
7177,9809
14192,9809
2495,9809
2102,9810
12256,9810
13060,9810
3541,9810
12416,9810
17393,9810
15659,9810
14218,9810
4135,9810
8028,9810
20518,9810
17819,9810
13621,9810
220,9810
1598,9810
3581,9810
20256,9811
18524,9811
5937,9811
1350,9811
17242,9811
11039,9811
10134,9811
220,9811
9709,9811
14061,9811
16061,9811
3257,9811
20861,9811
20439,9811
9115,9811
8133,9811
21597,9811
2508,9811
10205,9811
17058,9811
16216,9811
17101,9811
521,9811
8361,9811
1840,9811
9124,9811
1843,9811
5809,9811
18282,9811
10568,9811
16734,9811
4737,9811
15915,9811
18163,9812
7356,9812
13102,9812
6149,9812
8158,9812
4844,9812
18870,9812
7358,9812
17853,9812
18273,9812
2822,9812
8677,9812
3034,9812
4749,9812
16835,9812
6950,9812
4565,9812
14413,9812
2041,9812
14574,9812
17576,9812
13021,9812
7362,9812
13684,9812
15221,9812
8558,9812
17577,9812
7357,9812
11610,9812
7383,9812
3006,9812
1448,9812
1996,9812
6938,9812
14575,9812
14233,9812
476,9812
5769,9812
689,9812
499,9812
2273,9813
8606,9813
4832,9813
8713,9813
15173,9813
15729,9813
9384,9813
15172,9813
14909,9813
18021,9813
80,9813
6962,9813
7779,9813
8630,9813
1461,9813
3607,9813
15084,9813
8786,9813
136,9813
12547,9813
134,9813
6929,9813
5163,9813
17814,9813
6593,9813
4862,9813
3612,9813
13694,9813
9394,9813
4762,9813
16889,9813
9133,9813
2360,9813
8280,9813
3028,9813
1341,9813
12198,9813
7009,9813
14222,9813
3019,9813
1332,9813
15261,9813
7700,9813
1321,9814
8560,9814
13253,9814
7374,9814
14992,9814
312,9814
11924,9814
16377,9814
1464,9814
11137,9814
11247,9814
14962,9814
1343,9814
11949,9814
6577,9814
191,9815
14204,9815
20034,9815
8159,9815
11364,9815
5732,9815
8851,9815
1151,9815
8218,9815
1014,9815
7975,9816
8933,9816
7967,9816
2760,9816
6636,9816
13309,9816
490,9816
2980,9816
2580,9816
19055,9816
8910,9816
162,9816
6651,9816
21530,9816
16108,9816
19587,9816
6641,9816
8197,9816
5146,9816
11032,9816
5704,9816
2781,9816
15240,9817
11099,9817
3046,9817
3923,9817
4665,9817
4687,9817
15168,9817
1343,9817
6593,9817
2272,9817
11926,9817
6037,9817
11247,9817
2700,9817
312,9817
4853,9817
8719,9817
11949,9817
4881,9817
14041,9817
8289,9818
9638,9818
14084,9818
19422,9818
7404,9818
19112,9818
14739,9818
2632,9818
13078,9818
20662,9818
13022,9818
18975,9818
7998,9818
8677,9818
9917,9818
8001,9818
3876,9818
17720,9818
6423,9818
21823,9818
20048,9818
14393,9818
3312,9818
14396,9818
22422,9818
14367,9818
21989,9818
14880,9818
327,9818
2279,9818
213,9818
4844,9819
8558,9819
15072,9819
7382,9819
16296,9819
11221,9819
18207,9819
1391,9819
6975,9819
9139,9819
499,9819
13104,9819
16455,9819
15234,9819
21239,9820
16557,9820
7366,9820
16704,9820
8602,9820
689,9820
13104,9820
5621,9820
13082,9820
7367,9820
4832,9821
2360,9821
11965,9821
3034,9821
15130,9821
19394,9821
12547,9821
1457,9821
14955,9821
2272,9821
4853,9821
19807,9821
19034,9821
16858,9821
3014,9821
11933,9821
19031,9821
12211,9822
14599,9822
16132,9822
2981,9822
8165,9822
2580,9822
14982,9822
16287,9822
8183,9822
313,9822
8155,9822
466,9822
2457,9822
1144,9822
11201,9822
4962,9822
17623,9822
8537,9822
8874,9822
8208,9822
8210,9822
4626,9823
3192,9823
9631,9823
4369,9823
4286,9823
9538,9823
17423,9823
4038,9823
10418,9823
9244,9823
4069,9823
5654,9823
18224,9823
10503,9823
857,9823
20735,9823
1549,9824
4693,9824
12520,9824
8023,9824
6749,9824
20913,9824
8654,9824
6860,9824
8657,9824
1631,9824
10204,9824
14511,9824
6733,9824
4077,9824
3265,9824
1620,9824
12703,9824
22010,9824
11517,9824
1688,9824
4096,9824
10235,9824
10,9824
2075,9824
6748,9824
1511,9824
3282,9824
16962,9824
6747,9824
18085,9825
881,9825
8652,9825
2138,9825
579,9825
12500,9825
1503,9825
10047,9825
13587,9825
9285,9825
1494,9825
8650,9825
10216,9825
4109,9825
4113,9825
22158,9825
3265,9826
1836,9826
6734,9826
8651,9826
9935,9826
1606,9826
3272,9826
12,9826
11630,9826
11487,9826
6874,9826
12279,9826
17353,9826
19187,9826
6749,9826
615,9826
3542,9826
2056,9826
2074,9826
17605,9826
4114,9826
4091,9826
18364,9827
6914,9827
17349,9827
21427,9827
1505,9827
21358,9827
19379,9827
10778,9827
2110,9827
15813,9827
872,9827
5589,9827
1360,9827
13758,9827
6742,9827
4033,9827
20381,9827
10402,9827
4096,9827
20275,9827
20791,9828
11322,9828
13671,9828
15743,9828
17179,9828
22570,9828
1606,9828
6849,9828
4080,9828
19790,9828
4093,9828
15604,9828
4087,9828
5386,9829
3963,9829
2525,9829
22400,9829
19259,9829
9056,9829
21872,9829
9270,9829
17464,9829
16254,9829
8900,9830
22409,9830
11453,9830
20045,9830
21685,9830
1139,9830
8155,9830
19074,9830
11201,9830
8172,9830
19011,9830
8859,9830
8854,9830
13687,9830
18653,9830
8907,9830
8158,9830
21530,9830
1011,9830
7992,9830
193,9830
2006,9830
473,9830
11405,9830
8862,9830
10316,9831
2511,9831
4,9831
12338,9831
8292,9831
9966,9831
1165,9831
17636,9831
1491,9831
4865,9831
12058,9831
9889,9831
3607,9831
10159,9831
10173,9831
5007,9831
2495,9831
8623,9831
17549,9831
20909,9831
19106,9831
1562,9831
10035,9831
18152,9831
17289,9831
17829,9831
1345,9831
15552,9831
2099,9831
1954,9831
9918,9831
10452,9831
10442,9831
11558,9831
10218,9831
4392,9831
21775,9831
11394,9831
4343,9832
6679,9832
5644,9832
6463,9832
11745,9832
1942,9832
4821,9832
8828,9832
4337,9832
10521,9832
13513,9832
8292,9833
1639,9833
4,9833
246,9833
9689,9833
3219,9833
6520,9833
11389,9833
4375,9833
1165,9833
11982,9833
6414,9833
11558,9833
1715,9833
16237,9833
2511,9833
12957,9833
10452,9833
10442,9833
4392,9833
10338,9833
7953,9833
4379,9833
5595,9834
9217,9834
7818,9834
5739,9834
3051,9834
22077,9834
15042,9834
14962,9834
22343,9834
2283,9834
5738,9834
5624,9834
14040,9834
21511,9834
11959,9834
15341,9834
3029,9834
15139,9834
7752,9834
3879,9834
11926,9834
3639,9834
8069,9834
145,9834
9397,9834
14113,9834
186,9834
21149,9834
11035,9835
9023,9835
12565,9835
5892,9835
8644,9835
11698,9835
15765,9835
3432,9835
12183,9835
3688,9835
11044,9835
13049,9835
15141,9835
5635,9836
14900,9836
2461,9836
6417,9836
14939,9836
20724,9836
11926,9836
14952,9836
18272,9836
11930,9836
3027,9836
7669,9836
22152,9836
19372,9836
2275,9836
3035,9836
13058,9837
7888,9837
20596,9837
14700,9837
13202,9837
14428,9837
13111,9837
7110,9837
10394,9837
3490,9837
12890,9837
17110,9837
21297,9837
14858,9837
20637,9837
11271,9837
14999,9837
12763,9837
16539,9837
7704,9837
3056,9838
8606,9838
14572,9838
5609,9838
137,9838
18146,9838
1184,9838
11940,9838
1402,9838
13190,9838
11926,9838
11937,9838
19031,9838
1184,9839
2277,9839
2247,9839
3025,9839
3058,9839
10684,9839
6593,9839
2285,9839
8591,9839
18272,9839
6426,9839
144,9839
11941,9839
6427,9839
20605,9840
4526,9840
9216,9840
7669,9840
3622,9840
2249,9840
639,9840
16600,9840
2832,9840
131,9840
5559,9840
19032,9840
7664,9840
4852,9840
5841,9840
16057,9841
17785,9841
14083,9841
9228,9841
6591,9841
21257,9841
7091,9841
9181,9841
7097,9841
14082,9841
7111,9842
20081,9842
15887,9842
1208,9842
40,9842
21066,9842
14397,9842
13740,9842
19747,9842
20585,9842
121,9842
12182,9842
7191,9842
16987,9842
11045,9842
8627,9842
3711,9842
8238,9842
5128,9842
3410,9842
20872,9842
3396,9842
12559,9842
1227,9842
17532,9842
21842,9842
1212,9842
9686,9842
19764,9842
3848,9842
15719,9842
9697,9842
349,9842
3402,9842
20938,9843
11751,9843
13756,9843
20629,9843
8462,9843
6000,9843
6090,9843
8332,9843
13826,9843
16236,9843
21370,9843
17543,9843
5999,9843
6027,9843
5527,9843
7977,9844
2748,9844
2690,9844
2587,9844
21737,9844
2693,9844
18287,9844
2586,9844
2749,9844
6268,9844
4424,9844
7371,9844
2694,9844
7730,9844
22321,9844
7734,9844
21810,9844
4406,9844
18016,9844
4544,9844
829,9844
2756,9844
2598,9844
2595,9844
2205,9844
7706,9844
7766,9844
850,9844
22154,9844
6147,9844
7715,9844
22004,9844
8498,9844
13794,9844
22118,9844
2210,9844
4435,9844
2728,9844
9752,9845
13711,9845
2231,9845
996,9845
2193,9845
21913,9845
9773,9845
4414,9845
7856,9845
5940,9845
7755,9845
9839,9845
7822,9845
7767,9845
1808,9845
7735,9845
6162,9845
1488,9846
20490,9846
8461,9846
13798,9846
7179,9846
12348,9846
13902,9846
1304,9846
12581,9846
3935,9846
16800,9846
3295,9846
2810,9846
1805,9846
10314,9846
16086,9846
1506,9846
3983,9846
17945,9846
1363,9846
4269,9846
1535,9846
14613,9847
7828,9847
3610,9847
4150,9847
9775,9847
19221,9847
2189,9847
6159,9847
12023,9847
16264,9847
22501,9848
21601,9848
14155,9848
3587,9848
10277,9848
14060,9848
7929,9848
9259,9848
7931,9848
9628,9848
9959,9848
18620,9849
3662,9849
14405,9849
15795,9849
1301,9849
21119,9849
21093,9849
1305,9849
5891,9849
19608,9849
6509,9849
13086,9849
22023,9849
14301,9849
1314,9849
20506,9849
12526,9849
341,9849
5895,9849
18621,9849
22243,9849
19721,9849
16389,9849
13966,9849
5526,9849
19611,9849
5529,9849
9023,9850
21826,9850
9003,9850
3071,9850
19663,9850
40,9850
5580,9850
11703,9850
411,9850
7112,9850
8262,9850
10381,9850
2785,9850
13441,9850
5935,9850
13440,9850
15052,9850
14001,9850
14067,9851
20587,9851
356,9851
21961,9851
4795,9851
6798,9851
7761,9851
10359,9851
4650,9851
12120,9851
8965,9851
2491,9851
12847,9851
8262,9851
13849,9851
15980,9851
6076,9851
21456,9851
17483,9851
14071,9851
413,9852
18582,9852
19751,9852
414,9852
20,9852
16037,9852
412,9852
15964,9852
18779,9852
12903,9852
14068,9852
2257,9852
13660,9852
6076,9852
120,9852
6186,9852
18978,9852
3446,9852
410,9852
3431,9852
52,9852
14131,9852
18948,9853
16781,9853
2743,9853
21901,9853
5893,9853
9053,9853
9039,9853
19636,9853
9065,9853
14071,9853
20838,9853
88,9853
8251,9853
18693,9853
12708,9854
9958,9854
16658,9854
9499,9854
2095,9854
5647,9854
2117,9854
12890,9854
12557,9854
1694,9854
1890,9854
11511,9854
13259,9854
13880,9854
20383,9854
14784,9854
12382,9854
10636,9854
15676,9854
4921,9854
12357,9854
5836,9855
2111,9855
7899,9855
18406,9855
20899,9855
7042,9855
7045,9855
3808,9855
15637,9855
17318,9855
10222,9855
12036,9855
10,9855
19187,9855
2431,9856
10017,9856
15764,9856
1543,9856
3612,9856
20823,9856
20829,9856
12676,9856
1312,9856
15155,9856
21287,9856
15930,9856
411,9856
4496,9856
3390,9856
9092,9856
6865,9856
18942,9856
4784,9856
9739,9856
21594,9856
8059,9857
2790,9857
7639,9857
1727,9857
11495,9857
19354,9857
1655,9857
10606,9857
10632,9857
14783,9857
12621,9857
4251,9857
20211,9857
8121,9857
11509,9857
10314,9857
6873,9857
10627,9857
10979,9857
17309,9857
16539,9857
8640,9858
4652,9858
14180,9858
6191,9858
21093,9858
22279,9858
19018,9858
8973,9858
5926,9858
8988,9858
12182,9858
3070,9858
19693,9858
18222,9858
5809,9858
13926,9858
1213,9858
20698,9858
18155,9858
13422,9858
14068,9858
21962,9858
15052,9858
12837,9858
18451,9858
21669,9858
15905,9858
13722,9858
362,9858
3705,9858
5090,9858
2865,9858
3438,9858
5957,9858
13051,9858
5520,9858
8962,9858
13844,9858
3396,9858
6610,9858
19526,9858
9134,9859
4509,9859
14465,9859
2702,9859
13532,9859
2000,9859
17639,9859
21802,9859
2460,9859
7459,9859
16420,9859
445,9859
14459,9859
12209,9859
6721,9859
3720,9859
21442,9859
20622,9859
12970,9859
19118,9859
20965,9859
21540,9859
13867,9859
15322,9859
12378,9859
7966,9859
21104,9859
22465,9859
18276,9859
9766,9859
16901,9859
22467,9859
13869,9859
9209,9859
19157,9859
22508,9859
11425,9859
9315,9859
8777,9859
7136,9859
2409,9859
9580,9859
2413,9859
9585,9859
18188,9859
8908,9859
6215,9859
2346,9859
21284,9859
9072,9859
19544,9859
4461,9859
1098,9859
14387,9859
21548,9859
8709,9859
20741,9859
12305,9859
2917,9859
16579,9859
4481,9859
2419,9859
21279,9859
19803,9859
12475,9859
5690,9859
21444,9859
20782,9859
6335,9859
13353,9859
19545,9859
9079,9859
20037,9859
3864,9859
6353,9859
3754,9859
22506,9859
449,9859
10377,9859
20740,9859
22197,9859
20207,9859
17642,9859
12974,9859
6725,9859
5932,9859
13382,9859
21726,9859
19596,9859
20023,9859
8596,9859
17643,9859
2898,9860
12395,9860
1412,9860
21442,9860
21548,9860
22565,9860
12970,9860
11904,9860
14210,9860
4531,9860
22453,9860
19039,9860
6218,9860
2646,9860
8724,9860
22509,9860
5886,9860
17639,9860
12374,9860
12379,9860
4461,9860
15522,9860
4522,9860
9766,9860
2401,9860
20728,9860
10659,9860
20497,9860
2398,9860
2346,9860
10667,9860
19544,9860
294,9860
22369,9860
13834,9860
14624,9860
18528,9860
288,9860
2421,9860
19131,9860
15429,9860
12469,9860
9407,9860
12488,9860
16336,9860
3023,9860
6439,9860
2415,9860
6241,9860
5790,9860
20741,9860
10682,9860
2411,9860
15499,9860
19835,9860
16590,9860
20613,9860
20614,9860
8234,9860
20631,9860
13178,9860
4885,9860
21444,9860
21910,9860
12406,9860
21554,9860
15490,9860
22466,9860
20023,9860
15399,9860
5690,9860
2470,9861
18959,9861
18708,9861
1972,9861
11375,9861
2402,9861
8779,9861
1101,9861
4471,9861
7512,9861
17197,9861
7457,9861
22229,9861
10714,9861
12401,9861
21727,9861
5118,9861
15216,9861
21836,9861
14623,9861
11911,9861
19471,9861
11425,9861
7706,9861
15488,9861
1823,9861
9194,9861
3734,9861
4448,9861
15430,9861
10358,9861
6290,9861
15079,9861
7463,9861
6286,9861
13514,9861
12425,9861
276,9861
6217,9861
643,9861
6335,9861
12387,9861
9200,9861
18130,9861
14600,9861
21128,9861
20485,9861
10381,9861
6727,9861
14205,9861
7461,9861
9313,9861
17703,9861
9570,9861
6726,9861
2904,9861
20761,9861
1962,9861
2263,9861
14087,9861
6222,9861
14649,9861
21645,9861
21508,9861
6255,9861
7970,9861
21050,9861
21945,9861
2406,9861
2422,9861
19350,9861
7518,9861
6229,9861
7474,9861
2004,9861
12465,9861
7452,9861
2410,9861
5042,9861
13518,9861
3781,9861
19165,9861
17172,9861
9358,9861
7816,9861
22429,9861
13480,9861
3722,9861
7526,9861
4462,9861
6449,9861
6314,9861
9574,9861
3755,9861
10818,9861
20692,9861
19380,9861
6280,9861
7476,9861
9196,9861
2709,9861
2895,9861
2876,9861
280,9861
4189,9861
16516,9861
22231,9861
19271,9861
14046,9861
10718,9861
12402,9861
4524,9861
3745,9861
1813,9862
16507,9862
16110,9862
1004,9862
20055,9862
5612,9862
16412,9862
17158,9862
2450,9862
7985,9862
11222,9862
14896,9863
1009,9863
5155,9863
22078,9863
10658,9863
4534,9863
2760,9863
12192,9863
7360,9863
8183,9863
2983,9863
3050,9863
3343,9863
7377,9863
4765,9863
20498,9863
15501,9863
2981,9863
20041,9863
19083,9863
632,9863
16554,9863
22366,9864
19619,9864
9565,9864
6246,9864
14016,9864
22198,9864
3770,9864
12142,9864
11904,9864
22421,9864
16409,9864
6322,9864
18126,9864
446,9864
7471,9864
20995,9864
9668,9864
1642,9864
19875,9864
928,9864
13477,9864
21461,9864
17706,9864
13837,9864
6221,9864
6255,9864
17601,9864
2914,9864
14358,9865
7410,9865
9196,9865
10716,9865
17883,9865
16502,9865
12391,9865
18961,9865
8229,9865
13356,9865
7050,9865
12486,9865
16120,9865
12386,9865
22179,9865
21630,9865
16420,9866
648,9866
4471,9866
80,9866
11197,9866
14302,9866
6335,9866
12571,9866
21883,9866
4482,9866
20725,9866
20778,9866
6350,9866
20972,9866
12969,9866
14945,9866
3074,9866
6675,9866
17894,9866
10376,9866
6323,9866
22368,9866
13476,9866
3765,9867
7157,9867
3876,9867
19102,9867
8715,9867
22179,9867
14547,9867
1431,9867
6434,9867
9203,9867
18870,9867
8689,9867
3755,9867
4232,9867
12382,9867
4228,9867
4384,9867
5569,9867
12460,9867
11223,9867
13837,9867
288,9867
1434,9867
4486,9867
12442,9867
3747,9867
12373,9868
4514,9868
5736,9868
6433,9868
6232,9868
7351,9868
11133,9868
19802,9868
14846,9868
3781,9868
15141,9868
4495,9868
14222,9868
4459,9868
287,9868
6239,9868
21145,9868
7469,9868
6302,9868
21727,9868
2422,9868
2402,9868
8687,9868
9202,9868
5042,9868
7585,9868
19613,9868
7523,9868
11118,9868
1962,9868
11025,9868
21127,9868
19474,9868
22241,9868
1436,9868
12401,9868
13480,9868
20661,9868
12404,9868
6721,9868
2958,9868
20334,9868
450,9868
14252,9868
7070,9868
9664,9868
15196,9868
12413,9868
12971,9868
20338,9868
21969,9868
13836,9868
21407,9868
3755,9868
9337,9868
9582,9868
17703,9868
18276,9868
6309,9868
10680,9868
21740,9868
22189,9868
6283,9868
18100,9868
6254,9868
21363,9869
15117,9869
12463,9869
21257,9869
9984,9869
703,9869
7663,9869
7231,9869
22099,9869
3854,9869
1343,9869
1545,9869
1216,9869
7089,9869
198,9869
5564,9869
10032,9869
6770,9869
15004,9869
13029,9869
3264,9869
8283,9869
5258,9869
15036,9869
11146,9869
13025,9869
17814,9869
482,9869
11932,9869
12309,9869
7753,9869
7664,9869
11002,9869
4852,9869
18571,9869
18599,9869
3929,9869
10816,9870
21717,9870
22397,9870
9311,9870
11869,9870
21632,9870
11095,9870
16896,9870
2939,9870
9308,9870
4491,9870
1431,9870
9584,9870
10715,9870
9319,9870
16280,9870
15488,9870
9357,9870
9669,9870
6352,9870
7633,9871
16589,9871
15654,9871
6724,9871
4503,9871
12783,9871
18393,9871
4489,9871
18958,9871
2682,9871
5771,9871
9201,9871
15052,9871
17034,9872
13532,9872
14136,9872
22051,9872
4187,9872
12395,9872
7053,9872
14723,9872
4599,9872
12980,9872
2701,9872
5690,9872
7069,9872
10375,9872
5611,9872
1458,9872
6283,9872
21728,9872
6158,9872
14465,9872
278,9872
18956,9873
5421,9873
1962,9873
6433,9873
21058,9873
8006,9873
19831,9873
6307,9873
9565,9873
12393,9873
288,9873
3748,9873
6223,9873
21838,9873
21104,9873
2892,9873
6282,9873
8875,9873
21536,9873
19875,9873
3783,9873
11425,9873
5417,9873
7515,9873
20995,9873
1111,9873
18709,9873
9298,9874
4183,9874
3781,9874
2411,9874
295,9874
16501,9874
3788,9874
4477,9874
8904,9874
7691,9874
17632,9874
169,9874
9302,9874
20483,9874
1958,9874
11904,9874
14866,9874
1083,9874
20331,9874
4471,9874
9199,9874
21058,9874
2412,9874
17001,9874
12410,9874
1426,9874
4459,9874
12452,9874
1448,9874
7633,9874
1969,9874
11113,9874
6312,9874
20541,9874
3776,9874
20728,9874
10659,9874
12367,9874
1429,9874
12401,9874
18960,9874
10682,9874
6226,9874
10689,9874
10661,9874
9582,9874
5700,9874
6248,9874
2952,9874
21740,9874
12404,9874
1348,9874
3777,9874
6284,9874
17019,9874
10727,9874
3743,9874
6721,9874
14461,9875
449,9875
276,9875
12425,9875
20660,9875
2401,9875
18099,9875
12980,9875
21630,9875
11127,9875
21859,9875
6675,9875
19281,9875
20692,9875
6309,9875
4496,9875
11113,9875
6244,9875
12413,9875
5749,9875
6230,9875
5733,9875
10686,9875
19428,9875
4752,9875
12488,9876
11065,9876
19836,9876
5705,9876
21540,9876
12455,9876
1436,9876
9067,9876
2467,9876
16089,9876
7465,9876
16590,9876
12399,9876
9582,9876
1458,9876
4470,9876
12388,9876
12393,9876
6309,9876
21114,9876
7514,9876
14371,9876
6217,9876
2920,9876
9668,9876
1961,9876
2906,9876
19006,9876
13473,9876
6321,9876
3768,9876
2915,9876
4502,9876
4524,9876
12400,9876
2422,9876
22453,9876
7350,9876
9072,9876
19875,9876
2903,9876
10659,9876
21549,9876
1429,9876
12469,9876
6676,9876
12382,9876
19157,9877
20370,9877
2919,9877
21104,9877
19131,9877
6223,9877
7469,9877
16091,9877
11904,9877
21279,9877
11902,9877
6309,9877
18457,9877
7475,9877
9301,9877
7510,9877
10716,9877
21542,9877
12473,9877
19624,9877
9766,9877
5144,9877
22421,9877
18542,9877
17746,9877
9583,9877
17599,9877
21969,9877
18389,9878
19622,9878
20965,9878
8777,9878
19045,9878
20622,9878
12401,9878
6248,9878
19834,9878
7508,9878
22508,9878
449,9878
4790,9878
276,9878
13356,9878
22421,9878
2904,9878
12974,9878
15196,9878
18528,9878
22344,9878
5705,9879
5361,9879
12401,9879
20965,9879
2702,9879
14210,9879
20497,9879
13255,9879
14632,9879
19799,9879
929,9879
14149,9879
6435,9879
14931,9879
6433,9879
12387,9879
4456,9879
4502,9879
22346,9880
2702,9880
4531,9880
279,9880
6221,9880
22198,9880
9580,9880
20782,9880
17703,9880
19613,9880
12399,9880
13515,9880
17706,9880
1425,9880
6243,9880
6256,9880
12465,9880
17633,9880
14650,9880
6245,9880
10802,9880
21945,9880
21554,9880
10661,9881
5614,9881
6299,9881
6321,9881
9656,9881
14597,9881
9808,9881
21309,9881
269,9881
8686,9881
9317,9881
7456,9881
14621,9881
6335,9881
6763,9881
12470,9881
4169,9882
11000,9882
12932,9882
5254,9882
18814,9882
12602,9882
718,9882
6661,9882
7289,9882
3127,9882
4166,9882
21523,9882
8423,9882
1033,9882
12662,9883
4750,9883
6780,9883
5292,9883
1050,9883
18467,9883
18889,9883
5250,9883
20283,9883
720,9883
5376,9883
17181,9883
5295,9883
4279,9883
20844,9883
5480,9883
11649,9883
4196,9883
3189,9883
1056,9883
21520,9883
2537,9884
11811,9884
10769,9884
21361,9884
7776,9884
20798,9884
17394,9884
4772,9884
5734,9884
14527,9884
696,9884
6078,9884
15468,9884
8323,9884
3315,9884
11802,9884
4282,9884
22034,9884
8393,9884
2314,9884
15978,9884
6456,9884
17660,9884
3132,9884
259,9884
6904,9884
244,9884
2023,9884
21220,9884
3319,9884
21148,9884
4042,9884
6605,9884
258,9884
104,9884
6900,9884
18260,9884
6901,9884
2547,9884
2535,9884
21851,9884
15817,9884
2544,9884
11807,9884
7803,9884
7558,9884
18072,9884
7302,9884
19022,9884
1864,9884
8405,9884
5191,9884
5045,9884
2519,9884
11741,9884
8373,9884
6902,9884
4909,9884
2541,9884
1928,9884
4774,9884
14046,9884
17919,9884
2480,9884
3332,9884
9688,9884
9421,9884
12171,9884
12173,9884
18571,9884
18410,9884
17181,9884
12179,9884
6760,9884
2548,9884
8044,9884
19983,9884
6533,9884
2470,9884
10236,9884
12175,9884
22401,9884
20002,9884
22281,9884
7136,9884
3337,9884
14657,9884
12003,9884
2478,9884
20014,9884
15914,9884
6908,9884
6006,9884
19330,9884
6809,9884
17860,9884
3099,9884
1293,9884
280,9884
2530,9884
17560,9884
19580,9884
10471,9884
5766,9884
16254,9884
4771,9884
12170,9884
9261,9884
664,9884
6536,9884
2473,9884
